Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
ADIP,Gordon Geelong Institute of TAFE,Melbourne (Geelong City Campus),CUA60315 Advanced Diploma of Graphic Design,Computer Science & Information Technology,10336,10336,AUD,Course,1,Year,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/cua60315-advanced-diploma-of-graphic-design,English,A,"Ready to advance your design skills and conceptual thinking? This course will extend your past studies in  Graphic Design and allow you to be recognised by the Design Institute of Australia. You will gain exposure to a wide range of current trends in graphic design while furthering your ability to create work according to client needs. You’ll gain a clear understanding of industry standards while enhancing your techniques and use of technology. With lots of real work opportunities, you’ll develop your design skills in: corporate branding, packaging, digital media, illustration and other design work. Graphic designer
Illustrator
Computer finished artist
Junior art director",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 17 or over at the time of course commencement
Applicants must be able to provide their Year 12 certificate OR evidence that they have completed a Certificate IV or above level, otherwise they will be required to undertake an independent assessment test to ensure they can satisfactorily attain Level 3 in both reading and numeracy to apply for a VET Student Loan. To meet the academic requirements for the course, applicants are expected to have literacy and numeracy skills at Year 11 or Australian Core Skills Framework Level 3 
Applicants must provide evidence, via submission of a digital folio, of their ability to: apply visual communication history and theory to own professional practice, produce professional typography, produce graphic designs for two-dimensional and three-dimensional applications, create and manipulate graphics and design complex publication layouts. Skills and knowledge may have been acquired through graphic design work experience or through formal study."
VOC,Gordon Geelong Institute of TAFE,,ICP20115 Certificate II in Printing and Graphic Arts (General)~,Mass Communication & Media,9475,9475,AUD,Course,,,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/icp20115-certificate-ii-in-printing-and-graphic-ar,English,A,"This course is currently only available to secondary students through VETDSS. Please contact your school to apply. Fees for VETDSS will differ to those listed below and should be discussed with your school.

Are you currently attending secondary school and looking into a creative career path? Then this course is for you.

You will learn about computer-based design using industry standard Adobe software, covering core skills in design development for commercial printing. You will gain the knowledge and skills you need in this course to get into the industry. Or you may choose to follow further study prospects in the printing, desktop publishing and graphic arts industries. When you complete the course you may gain credit towards your VCE or VCAL.

This is a FREE TAFE COURSE in 2020. Click here for eligibility criteria. Entry-level employment in the printing and graphic arts industry
Employment in small or large printing and design businesses",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Must be a VET Delivered to Secondary Schools student"
PG,Gordon Geelong Institute of TAFE,Melbourne (East Geelong Campus),MSF40118 Certificate IV in Interior Decoration,Creative Arts & Design & Music,9947,9947,AUD,Course,1,Year,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/msf40118-certificate-iv-in-interior-decoration,English,A,"Are you a creative person with an eye for interior design? You can experience what it is really like to work as an interior decorator, and develop the skills expected by employers and clients. During the course you will learn to interpret design briefs and develop solutions for design projects, research interior design and decoration influences, research, analyse and apply colour for interior spaces, recommend furniture and accessories and explore and apply the creative design process in 2D and 3D formats.

You will build a portfolio of work to show potential employers, and start building your network of industry contacts. Freelance interiors consultant
Retail decorator/design consultant
Building company employee
Interior consultant for soft and hard furnishings
Colour consultant",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be 17 years and over at the time of course commencement
Applicants are expected to have literacy and numeracy skills at Year 11 or Australian Core Skills Framework Level 3"
PG,Gordon Geelong Institute of TAFE,Melbourne (East Geelong Campus),MSF50218 Diploma of Interior Design,Creative Arts & Design & Music,18917,18917,AUD,Course,2,Years,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/msf50218-diploma-of-interior-design-(1),English,A,"Do you see yourself working as an interior designer or decorator? This course will give you the creative and technical skills to design interiors for residential and commercial buildings. This course includes residential construction methods, 2D and 3D modelling, colour and fabric selection, graphic presentation, interpret design briefs and develop solutions for design projects, create decoration proposals for complex sites, design for small to medium scale commercial and institutional interiors, monitor and manage small business operations. Freelance decorator/design consultant
Retail decorator/design consultant
Home furnishing consultant
Colour consultant
Architectural interior designer",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be 17 years and over at the time of course commencement.
Applicants must be able to provide their Year 12 certificate OR evidence that they have completed a Certificate IV or above level, otherwise they will be required to undertake an independent assessment test to ensure they can satisfactorily attain Level 3 in both reading and numeracy to apply for a VET Student Loan. To meet the academic requirements for the course, applicants are expected to have literacy and numeracy skills at Year 11 or Australian Core Skills Framework Level 3"
,Gordon Geelong Institute of TAFE,,25G01339 Welding - Hobby (Sculpture),Humanities and Social Science,,,AUD,Course,,,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/25g01339-welding-hobby-(sculpture),English,A,"Learn the basics of welding, while making something simple for the home or garden. Over five sessions you'll learn the key techniques to produce unique metal sculptures. Clear safety glasses
Safety boots - steel toe cap
Welding gloves
Weld shield - fixed lens or auto-darkening
Overalls - combination type, long sleeve",,Australia,No,Yes,No,Yes,No,
,Gordon Geelong Institute of TAFE,,25G01717 Digital Photography - Basics for SLR Digital Cameras,Humanities and Social Science,350,350,AUD,Course,,,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/25g01717-digital-photography-basics-for-slr-digi,English,A,"This course is an introduction to Digital Photography for beginners who would like to take creative control of their photography by learning to use their Digital Camera in Manual Mode.
Combining practical hands-on training with general photography theory, the learner will: Learn to use Manual Exposure
Aperture, Shutter Speed, ISO
Learn to use your Digital Camera creatively
Focal Length, Depth Of Field, Composition and Framing
Learn underpinning principles of Digital photography",,Australia,No,Yes,No,Yes,No,
,Gordon Geelong Institute of TAFE,,25G01811 Photoshop for Photographers,Mass Communication & Media,,,AUD,Course,,,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/25g01811-photoshop-for-photographers,English,A,"This course is an introduction to Photoshop, aimed at photographers who would like to learn how to edit, enhance, and manipulate their photos.
 
To get the most from this course access to Adobe Photoshop outside of class is recommended,
Topics include: Desktop and Navigation
Enhancements and Manipulations – Colour and Tones
Layers and Compositing
Selections and Masking
Photo Retouching",,Australia,No,Yes,No,Yes,No,
VOC,Gordon Geelong Institute of TAFE,Melbourne (Geelong City Campus),CUA41315 Certificate IV in Visual Arts,Creative Arts & Design & Music,10246,10246,AUD,Course,1,Year,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/cua41315-certificate-iv-in-visual-arts,English,A,"Embrace your creativity and launch your artistic career by learning from current practising artists. 

You will explore a variety of art mediums and techniques while you learn drawing, painting, printmaking, sculpture, jewellery making, photo digital imaging, researching/analysing art history and theory, health, safety and security procedures, and developing exhibitions.

You can also enjoy access to our studio on Wednesday afternoons, where you can practice your new skills! Studio/craft artist
Community arts officer
Art gallery/museum assistant",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 17 or over at the time of course commencement
Applicants are expected to have literacy and numeracy skills at Year 11 or Australian Core Skills Framework Level 3"
VOC,Gordon Geelong Institute of TAFE,,AUR20218 Certificate II in Automotive Air Conditioning Technology,Engineering,678,678,AUD,Course,3,Days,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur20218-certificate-ii-in-automotive-air-conditio,English,A,"Are you a qualified automotive technician looking to register with ARCTIC for a Refrigerant Handling Licence (RHL)? Or perhaps you are just starting out in the automotive industry? This course will increase your skill base as you learn about diagnostic procedures, servicing, repair and recharging of automotive air conditioning systems. The course runs for three days.

This is a FREE TAFE COURSE in 2021. Click here for eligibility criteria. Registered RHL holder
Automotive Air Conditioning Specialist",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 years and over at the time of course commencement
Any student under the age of 17 must provide a Transition from School form prior to undertaking the course
Applicants are expected to have literacy and numeracy skills to at least Year 10 or Australian Core Skills Framework Level 2
If you are a qualified automotive technician looking to register with ARCTIC for a Refrigerant Handling Licence, you may be able to apply for Recognition of Prior Learning (RPL) or credit transfer for some units within the course based on your prior qualifications and experience
Apprenticeship and traineeship applicants must be currently employed under a training contract and referred by their employer."
VOC,Gordon Geelong Institute of TAFE,,AUR20516 Certificate II in Automotive Servicing Technology,Engineering,5548,5548,AUD,Course,1,Year,Yes,Yes,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur20516-certificate-ii-in-automotive-servicin-(1),English,A,"This is an entry-level automotive course that is delivered as a traineeship when you are employed in the industry.  This course covers the skills and knowledge required to perform a range of servicing operations on light vehicles, heavy vehicles and/or motorcycles within an automotive service or repair business. You will gain practical skills in areas including inspection and servicing of batteries, suspension systems, tyres, transmissions, drive assemblies and braking and cooling systems.

This is a FREE TAFE COURSE in 2021 (traineeship only). Click here for eligibility criteria. Automotive service person",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 or over at the time of course commencement
Any student under the age of 17 must provide a Transition from School form prior to undertaking this course
Applicants are expected to have literacy and numeracy skills at Year 10 or Australian Core Skills Framework Level 2
Apprenticeship and traineeship applicants must be currently employed under a training contract and referred by their employer."
VOC,Gordon Geelong Institute of TAFE,Melbourne (East Geelong Campus),"AUR20716 Certificate II in Automotive Vocational Preparation ""Mechanical""",Humanities and Social Science,5041,5041,AUD,Course,12,Weeks,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur20716-certificate-ii-in-automotive-vocation,English,A,"Are you looking to enter the automotive industry, or get a taste for the mechanical trade before undertaking an apprenticeship? This pre-apprenticeship course is designed to give you broad automotive knowledge as well as specialised skills in motor mechanics. It may also increase your opportunities to gain an apprenticeship.

The intake commencing in October will be held online via Zoom. Students require their own technology to attend Zoom/online sessions. View our FAQs page for further information.

This is a FREE TAFE COURSE in 2021. Click here for eligibility criteria.

Do you need help with job search strategies, updating your resume, linking with employers, and finding apprenticeship vacancies? Contact The Gordon’s Skills and Jobs Centre. Apprentice motor mechanic",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 or over at the time of course commencement
Applicants are expected to have literacy and numeracy skills at Year 10 or Australian Core Skills Framework Level 2
Any student under the age of 17 must provide a Transition from School form prior to undertaking this course"
VOC,Gordon Geelong Institute of TAFE,,AUR30616 Certificate III in Light Vehicle Mechanical Technology,Engineering,22713,22713,AUD,Course,3,Years,Yes,Yes,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur30616-certificate-iii-in-light-vehicle-mechanic,English,A,Are you looking to start an automotive apprenticeship specialising in light vehicle mechanics? This is the course for you. This is a trade-level qualification designed for apprentices in the automotive light vehicle technology industry. This course covers the skills and knowledge required to perform a broad range of mechanical work on light vehicles within the automotive service and repair sector. Light vehicle technician,,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 or over at the time of course commencement
Any student under the age of 17 must provide a Transition from School form prior to undertaking the course
Applicants are expected to have literacy and numeracy skills at Year 10 or Australian Core Skills Framework Level 2
Apprenticeship and traineeship applicants must be currently employed under a training contract and referred by their employer."
VOC,Gordon Geelong Institute of TAFE,,AUR31016 Certificate III in Automotive Sales,Engineering,10425,10425,AUD,Course,3,Years,Yes,Yes,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur31016-certificate-iii-in-automotive-sales,English,A,"~ This course is in transition. 
    The course code, title, units and content may change in future. Further information will be provided on The Gordon website, upon enrolment and/or during the course of your training. Automotive spare parts person",,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 or over at the time of course commencement
Any student under the age of 17 must provide a Transition from School form prior to undertaking the course
Applicants are expected to have literacy and numeracy skills at Year 10 or Australian Core Skills Framework Level 2
Apprenticeship and traineeship applicants must be currently employed under a training contract and referred by their employer"
VOC,Gordon Geelong Institute of TAFE,,AUR31116 Certificate III in Heavy Commercial Vehicle Mechanical Technology,Engineering,23398,23398,AUD,Course,3,Years,Yes,No,,,,,,,https://www.thegordon.edu.au/courses/all-courses/aur31116-certificate-iii-in-heavy-commercial-vehic,English,A,Are you looking to start an automotive apprenticeship specialising in heavy commercial mechanics? This is the course for you. This is a trade-level qualification designed for apprentices in the automotive diesel engine industry. This course covers the skills and knowledge required to perform a broad range of mechanical work on a variety of heavy commercial vehicles within the automotive service and repair sector. Heavy commercial vehicle technician,,Australia,No,Yes,No,Yes,No,"The Gordon is utilising Gordon Online, our digital learning management system to ensure students continue to learn and reach 
  their study goals during isolation. Classes are being delivered live (in real-time) using audio-visual delivery methods. 
  Where on-campus attendance is required to complete practical learning and assessments, student numbers are being managed to 
  ensure social distancing can be observed. 
  Find out more about delivery changes here. Applicants must be aged 16 or over at the time of course commencement
Any student under the age of 17 must provide a Transition from School form prior to undertaking the course.
Applicants are expected to have literacy and numeracy skills at Year 10 or Australian Core Skills Framework Level 2
Apprenticeship and traineeship applicants must be currently employed under a training contract and referred by their employer."
