Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
SHORT COURSES,The College of Law,Norther Territory,Practical Legal Training program: Part-time - Online NT,Humanities and Social Science,13910,9640,AUD,Course,214,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-nt/c-24/c-78/p-20990,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID TP2101P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,South Australia,Practical Legal Training program: Full-time - Online - SA,Humanities and Social Science,13910,9640,AUD,Course,109,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-sa/c-24/c-78/p-20714,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID SP2101F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,South Australia,Practical Legal Training program: Part-time - Online - SA,Humanities and Social Science,13910,9640,AUD,Course,214,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-sa/c-24/c-78/p-20713,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID SP2101P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,Victoria,Practical Legal Training program: Part-time - Online - VIC,Humanities and Social Science,13910,9640,AUD,Course,207,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-vic/c-24/c-78/p-20794,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID VP2101P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,Western Australia,Practical Legal Training program: Part-time - Online - WA,Humanities and Social Science,13910,9640,AUD,Course,221,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-wa/c-24/c-78/p-20859,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID WP2102P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,Western Australia,Practical Legal Training program: Full-time - Online - WA,Humanities and Social Science,13910,9640,AUD,Course,116,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-wa/c-24/c-78/p-20858,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID WP2102F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,Queensland,Practical Legal Training program: Full-time - Online - QLD,Humanities and Social Science,13910,9640,AUD,Course,102,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-qld/c-24/c-78/p-20749,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID QP2102F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,New South Wales,Practical Legal Training program: Part-time - Online - NSW - Regional - Woollongong,Humanities and Social Science,13910,9640,AUD,Course,207,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-nsw-regional-woollongong/c-24/c-78/p-20819,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID NP2103P_RWNG | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,New South Wales,Practical Legal Training program: Full-time - Online - NSW - Regional - Wollongong,Humanities and Social Science,13910,9640,AUD,Course,116,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-nsw-regional-wollongong/c-24/c-78/p-20822,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID NP2103F_RWNG | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,New South Wales,Practical Legal Training program: Full-time - Online - NSW,Humanities and Social Science,13910,9640,AUD,Course,116,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-nsw/c-24/c-78/p-20820,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID NP2103F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,Victoria,Practical Legal Training program: Full-time - Online - VIC,Humanities and Social Science,13910,9640,AUD,Course,109,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-vic/c-24/c-78/p-20803,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID VP2102F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,Western Australia,Practical Legal Training program: Part-time - Online - WA,Humanities and Social Science,13910,9640,AUD,Course,207,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-wa/c-24/c-78/p-20863,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID WP2103P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,Western Australia,Practical Legal Training program: Full-time - Online - WA,Humanities and Social Science,13910,9640,AUD,Course,102,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-wa/c-24/c-78/p-20868,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID WP2103F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
SHORT COURSES,The College of Law,New South Wales,Practical Legal Training program: Full-time - On Campus - NSW,Humanities and Social Science,13910,9640,AUD,Course,102,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-on-campus-nsw/c-24/c-78/p-20817,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID NP2101C_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote at least 30 -35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
   "
SHORT COURSES,The College of Law,South Australia,Practical Legal Training program: Part-time - Online - SA,Humanities and Social Science,13910,9640,AUD,Course,207,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-sa/c-24/c-78/p-20723,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID SP2102P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,Queensland,Practical Legal Training program: Part-time - Online - QLD,Humanities and Social Science,13910,9640,AUD,Course,207,Days,Yes,Yes,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-part-time-online-qld/c-24/c-78/p-20741,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID QP2102P_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the part-time online option.  
Students undertaking this option will need to devote at least 15 -20 hours per week during the coursework component of the program.
This option suits students who are working/have other commitments and are looking to balance study at the same time.  
   "
SHORT COURSES,The College of Law,South Australia,Practical Legal Training program: Full-time - Online - SA,Humanities and Social Science,13910,9640,AUD,Course,109,Days,Yes,No,,,,,,,https://www.collaw.edu.au/programs/plt/practical-legal-training-program-full-time-online-sa/c-24/c-78/p-20729,English,A,,"The College of Law's Practical Legal Training Program leading to the Graduate Diploma of Legal Practice is the most popular way to prepare for admission to practice for Australian law graduates. 
Why do so many graduates choose this program?
• You’ll be more ‘practice-ready’
• You’ll study how and when you want
• You’ll be more attractive to employers
• You’ll get more support and guidance
• You’ll enjoy benefits to last a lifetime.
Learn more about the program",Australia,Yes,Yes,No,Yes,No,"Course ID SP2102F_1 | The Practical Legal Training program is undertaken in three components -
Coursework
Work Experience
Continuing Professional Education 
  This option is the full-time online option.  
Students undertaking this option will need to devote 30 – 35 hours per week during the coursework component of the program. This option suits students who are looking for the quickest path to admission.  
We recommend that students working full-time do not undertake the full-time option. 
 "
