Level_Code,University,City,Course,Faculty,Int_Fees,Local_Fees,Currency,Currency_Time,Duration,Duration_Time,Full_Time,Part_Time,Prerequisite_1,Prerequisite_1_grade_1,Prerequisite_2,Prerequisite_2_grade_2,Prerequisite_3,Prerequisite_3_grade_3,Website,Course_Lang,Availability,Description,Career_Outcomes,Country,Online,Offline,Distance,Face_to_Face,Blended,Remarks
DIP,Western Sydney University,Sydney,Diploma in Arts Extended - Pathway to Teaching Primary,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-primary.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career as a:
Primary school teacher
Education field officer
Curriculum designer
Training and development professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Arts Extended - Pathway to Teaching Birth-5/Birth-12,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-birth.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career in education, child and family support services, education policy, curriculum development and administration.
It’s also the first step on your journey towards a Bachelor of Arts - Pathway to Teaching (Birth–5 Years/Birth–12 Years) and a rewarding career as an early childhood teacher.",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Arts Extended - Pathway to Teaching Birth-5/Birth-12,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-birth.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career in education, child and family support services, education policy, curriculum development and administration.
It’s also the first step on your journey towards a Bachelor of Arts - Pathway to Teaching (Birth–5 Years/Birth–12 Years) and a rewarding career as an early childhood teacher.",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Arts Extended - Pathway to Teaching Secondary,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-secondary.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career in:
Policy work
Curriculum development
Administration
Opportunities specific to your chosen major.",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Arts Extended - Pathway to Teaching Secondary,Foundation,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-extended-pathway-to-teaching-secondary.html,English,A,Open up to a world of options. This course is your first academic step towards a rewarding teaching career. It will also give you the skills you need to explore your prospects beyond the classroom.,"Your career
This program may open the door to a career in:
Policy work
Curriculum development
Administration
Opportunities specific to your chosen major.",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Parramatta City,Diploma in Arts (Standard),Creative Arts & Design & Music,26570,,AUD,Course,1,Year,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-arts-standard.html,English,A,"Tomorrow belongs to great communicators and problem-solvers who can think creatively, critically and independently. This course is designed to give you the support and breadth of knowledge you need to thrive.","Your career
This program may open the door to a career in:
Enterprise Leadership
Writing
Artistic Direction
Political Advisory
Digital Communications
Social Research and Policy",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Social Science/Bachelor of Social Science,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-social-science.html,English,A,Help shape the world we live in. Expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world.,"Your career
This program may open the door to a career as a:
Welfare community professional
Criminal justice agent
Fraud manager
Policy developer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Social Science/Bachelor of Social Science,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-social-science.html,English,A,Help shape the world we live in. Expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world.,"Your career
This program may open the door to a career as a:
Welfare community professional
Criminal justice agent
Fraud manager
Policy developer",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Building Design Management / Bachelor of Building Design Management,Business & Commerce & Finance & Accounting,33080,,AUD,Course,4,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-building-design-management-bachelor-of-building-design-management.html,English,A,Be prepared for a great career in building design management with a course that provides a mix of theory and hands-on experience.,"Your career
This program may open the door to a career as a:
Project Manager
Building designer
Architect (with further study)
Construction manager
Design and Construction Manager",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Sydney,Diploma in Social Science / Bachelor of Humanitarian and Development Studies,Humanities and Social Science,26570,,AUD,Course,3,Years,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-bachelor-of-humanitarian-and-development-studies.html,English,D,"Developed in consultation with NGOs, this course gives you the skills and experience you need to thrive at uni, and shape the future of humanitarian and development aid work.","Your career
This program may open the door to careers as a:
International Aid Worker
Criminal Justice Agent
Border Protection Professional
Intelligence Officer 
Policy Developer
Welfare and Community Professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Building Design Management Extended,Business & Commerce & Finance & Accounting,33080,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-building-design-management-extended.html,English,A,"Be prepared for a great career in building design management, with a course that provides a mix of theory and hands-on experience.","Your career
This program may open the door to a career as a:
Project Manager
Building Designer
Construction Manager
Architect (with further study)",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Nirimba,Diploma in Social Science Extended - Social Science,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-extended-social-science.html,English,A,Help shape the world we live in and expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world. ,"Your career
This program may open the door to a career as a:
Criminal Justice Agent
Fraud Manager 
Policy Developer
Welfare Community Professional",Australia,No,Yes,No,Yes,No,
DIP,Western Sydney University,Sydney,Diploma in Social Science Extended - Social Science,Humanities and Social Science,26570,,AUD,Course,16,Months,Yes,No,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-social-science-extended-social-science.html,English,A,Help shape the world we live in and expand your knowledge through social theory and research. Gain real-world experience and develop a deeper understanding of our complex and dynamic world. ,"Your career
This program may open the door to a career as a:
Criminal Justice Agent
Fraud Manager 
Policy Developer
Welfare Community Professional",Australia,No,Yes,No,Yes,No,
BA,Western Sydney University,Nirimba,Diploma in Business/Bachelor of Business (Accelerated),Business & Commerce & Finance & Accounting,29590,,AUD,Course,3,Years,Yes,Yes,,,,,,,http://www.westernsydney.edu.au/future/study/courses/the-college/diploma-in-business-bachelor-of-business.html,English,D,"In a world that’s constantly changing, you need a business degree that can keep up. Whether you want to start your own business or pursue a corporate role in a global enterprise, this course will harness your ambition and turn it into tangible success.","Your career
This program may open the door to a career in:
Accounting
Applied Finance
Economics
Hospitality Management
Human Resource Management
International Business",Australia,No,Yes,No,Yes,No,
